customer_id,gender,date,value,predicted_gender
3031,0,2017-03-12 21:25:26,10.0,0
3108,1,2017-03-12 21:57:24,109.0,1
3109,1,2017-03-12 22:08:23,237.0,1
3110,1,2017-03-12 22:11:13,224.2,1
3111,0,2017-03-12 22:56:59,356.0,1
2286,1,2017-03-12 22:57:48,1356.3,1
2708,1,2017-03-12 23:25:19,10.84,1
3112,1,2017-03-13 00:04:19,496.0,1
3113,0,2017-03-13 00:21:36,1878.0,0
1928,0,2017-03-13 00:24:12,218.0,1
3114,0,2017-03-13 00:40:03,10.0,0
3115,0,2017-03-13 01:13:39,109.0,0
3116,0,2017-03-13 01:18:04,635.83,0
1313,1,2017-03-13 01:20:26,1424.0,0
3117,1,2017-03-13 01:23:57,69.0,0
3118,1,2017-03-13 01:48:22,287.0,1
3119,1,2017-03-13 02:16:16,313.3,1
3120,1,2017-03-13 02:22:08,10.0,1
3121,1,2017-03-13 02:40:00,0.0,1
3122,1,2017-03-13 03:07:11,258.0,1
3123,1,2017-03-13 04:19:34,233.2,1
2139,1,2017-03-13 05:43:56,546.0,1
2300,0,2017-03-13 05:47:37,463.67,0
2167,1,2017-03-13 05:59:28,1068.0,1
2953,0,2017-03-13 06:53:01,376.0,1
3124,1,2017-03-13 07:19:39,231.29,1
3125,1,2017-03-13 11:49:56,145.91,1
3126,1,2017-03-13 12:38:13,149.0,1
3127,1,2017-03-13 13:02:37,147.09,1
2183,1,2017-03-13 13:11:38,10.0,1
1257,1,2017-03-13 13:22:17,294.0,1
3128,1,2017-03-13 13:26:43,278.0,1
3129,0,2017-03-13 13:45:56,316.0,0
2875,1,2017-03-13 13:48:31,10.89,1
3130,1,2017-03-13 14:10:35,139.0,1
2878,0,2017-03-13 14:38:24,208.0,1
3131,0,2017-03-13 15:06:27,484.0,0
2954,1,2017-03-13 15:22:35,208.0,1
2229,1,2017-03-13 15:44:06,108.0,0
3132,1,2017-03-13 15:53:00,208.0,1
3133,0,2017-03-13 16:20:45,268.0,1
3134,1,2017-03-13 16:29:49,268.0,1
1680,0,2017-03-13 16:35:59,659.78,1
1668,1,2017-03-13 17:12:46,268.0,1
3135,1,2017-03-13 17:16:12,10.0,1
1562,0,2017-03-13 18:04:26,208.0,0
3136,1,2017-03-13 18:11:00,766.0,1
3137,1,2017-03-13 18:27:54,445.0,0
1364,1,2017-03-13 18:32:22,288.0,1
3138,0,2017-03-13 19:27:20,336.0,1
3031,0,2017-03-13 20:14:33,0.0,0
3139,1,2017-03-13 20:34:24,193.8,1
3022,0,2017-03-13 20:40:09,893.8,1
3140,0,2017-03-13 21:31:01,1346.0,1
3141,0,2017-03-13 21:40:12,452.92,1
2698,0,2017-03-13 22:36:12,409.37,1
3142,0,2017-03-13 23:31:51,356.02,0
2100,1,2017-03-13 23:37:59,258.0,0
1021,1,2017-03-14 00:14:21,540.02,1
2881,1,2017-03-14 00:47:28,302.67,0
3143,0,2017-03-14 02:16:11,178.0,1
3144,1,2017-03-14 04:00:37,10.0,1
3145,1,2017-03-14 07:12:34,1190.0,1
1500,1,2017-03-14 12:35:57,194.0,1
3146,0,2017-03-14 13:59:49,2530.0,1
1204,1,2017-03-14 14:10:24,446.0,1
2755,1,2017-03-14 14:31:10,466.0,1
3147,0,2017-03-14 15:05:00,1238.0,1
2146,1,2017-03-14 15:07:32,284.0,1
3148,0,2017-03-14 15:07:34,268.0,1
3149,0,2017-03-14 15:39:56,1738.0,0
3150,1,2017-03-14 15:52:57,99.1,0
1247,1,2017-03-14 15:57:27,551.81,1
3151,1,2017-03-14 16:23:34,1345.7,1
3152,1,2017-03-14 16:42:32,526.0,1
1668,1,2017-03-14 16:59:46,258.0,1
3153,1,2017-03-14 17:11:49,10.0,0
3154,0,2017-03-14 17:16:05,511.0,1
3155,1,2017-03-14 17:20:07,409.6,1
1738,0,2017-03-14 18:07:46,574.0,1
3156,0,2017-03-14 18:21:47,203.0,1
3157,0,2017-03-14 18:28:13,474.4,1
3158,0,2017-03-14 19:32:11,450.74,1
3159,1,2017-03-14 20:31:47,178.0,1
2179,0,2017-03-14 21:08:24,264.0,1
3160,1,2017-03-14 21:11:55,496.0,1
1991,0,2017-03-14 21:41:03,1320.0,0
3161,0,2017-03-14 21:52:43,149.0,1
3162,1,2017-03-14 22:26:08,1273.78,0
3163,1,2017-03-14 22:44:59,143.2,1
3164,0,2017-03-14 23:28:13,250.0,1
3165,0,2017-03-15 00:16:19,442.03,1
3166,0,2017-03-15 00:32:44,496.0,1
3167,1,2017-03-15 01:16:32,152.2,1
2489,1,2017-03-15 01:16:33,820.0,1
3168,1,2017-03-15 01:36:41,108.0,0
3169,0,2017-03-15 02:09:15,10.89,0
3170,0,2017-03-15 02:18:22,88.0,1
3171,1,2017-03-15 02:27:28,257.0,0
3172,1,2017-03-15 02:30:08,10.0,1
3173,1,2017-03-15 02:55:54,335.8,1
1135,0,2017-03-15 03:17:54,416.0,0
3174,1,2017-03-15 03:20:57,10.0,1
3175,0,2017-03-15 03:25:32,392.79,0
3176,1,2017-03-15 03:41:52,471.7,1
3177,0,2017-03-15 05:15:47,290.8,1
3178,1,2017-03-15 09:43:29,606.0,0
3162,1,2017-03-15 10:19:07,376.71,0
3179,0,2017-03-15 11:01:58,80.2,1
3180,0,2017-03-15 11:38:32,147.09,0
3181,0,2017-03-15 12:49:05,104.0,1
3182,1,2017-03-15 14:10:02,362.8,0
3183,1,2017-03-15 14:19:57,566.0,1
2552,1,2017-03-15 14:33:33,291.79,1
3184,0,2017-03-15 14:45:10,89.0,0
2062,1,2017-03-15 14:47:55,208.0,1
2539,0,2017-03-15 15:07:42,313.56,0
3185,1,2017-03-15 15:23:24,99.0,1
3186,0,2017-03-15 15:25:24,10.0,0
3187,1,2017-03-15 16:23:48,10.0,1
2877,1,2017-03-15 16:25:14,968.0,1
2500,0,2017-03-15 17:26:50,10.89,0
2402,1,2017-03-15 17:38:40,686.0,1
3188,1,2017-03-15 18:00:14,10.89,1
2064,1,2017-03-15 18:03:07,215.57,1
1559,1,2017-03-15 18:04:36,208.0,1
2319,1,2017-03-15 19:01:02,402.0,1
3189,1,2017-03-15 19:28:05,346.0,1
3190,1,2017-03-15 19:32:04,94.6,1
3191,0,2017-03-15 19:41:38,307.57,0
3192,0,2017-03-15 19:45:44,148.8,0
3193,0,2017-03-15 20:31:25,982.0,0
3194,0,2017-03-15 20:40:19,272.2,0
2853,0,2017-03-15 21:09:02,724.0,1
3195,1,2017-03-15 21:11:17,306.0,0
3196,0,2017-03-15 21:11:32,124.0,0
3197,1,2017-03-15 22:24:42,518.25,0
3068,1,2017-03-15 23:27:12,100.0,1
2127,0,2017-03-15 23:33:32,1418.0,0
3198,1,2017-03-15 23:51:56,10.0,1
3199,1,2017-03-16 00:03:32,664.0,1
3200,0,2017-03-16 00:22:36,248.0,0
1959,0,2017-03-16 01:46:12,99.0,1
3193,0,2017-03-16 01:54:30,218.0,0
3201,1,2017-03-16 02:21:33,290.91,1
3202,0,2017-03-16 03:16:19,10.0,0
3203,1,2017-03-16 03:58:17,10.0,0
3204,1,2017-03-16 05:09:24,724.0,0
2145,1,2017-03-16 11:55:58,324.45,0
3205,0,2017-03-16 12:57:23,10.0,1
3206,0,2017-03-16 13:37:32,601.0,1
3207,1,2017-03-16 13:49:01,486.0,1
3208,1,2017-03-16 13:55:09,1042.0,1
3209,1,2017-03-16 14:26:37,842.0,1
2560,1,2017-03-16 15:21:13,208.0,1
3210,0,2017-03-16 16:20:38,507.36,1
2046,0,2017-03-16 16:57:43,182.91,0
1764,0,2017-03-16 17:22:52,10.0,1
1955,0,2017-03-16 17:25:04,1003.83,1
3065,1,2017-03-16 17:44:09,411.4,1
3211,1,2017-03-16 17:56:51,268.0,1
3212,1,2017-03-16 17:59:54,278.2,1
3213,0,2017-03-16 18:03:29,10.0,1
3214,1,2017-03-16 18:21:58,291.79,1
1101,1,2017-03-16 18:25:29,10.0,1
3215,0,2017-03-16 18:53:58,273.51,0
3216,1,2017-03-16 19:26:51,10.0,1
3217,1,2017-03-16 19:45:38,258.0,1
3218,1,2017-03-16 19:54:23,109.0,1
3219,1,2017-03-16 20:25:29,258.0,1
3220,0,2017-03-16 20:54:26,288.0,1
1263,0,2017-03-16 20:59:38,300.22,1
3221,0,2017-03-16 21:21:08,1231.1,0
1938,1,2017-03-16 21:58:48,108.0,0
3222,1,2017-03-16 22:27:24,10.0,1
1556,1,2017-03-16 23:32:23,280.9,1
3223,0,2017-03-17 00:50:38,10.0,0
2834,1,2017-03-17 01:18:34,544.0,0
3224,0,2017-03-17 01:23:08,248.0,0
3225,0,2017-03-17 01:32:05,526.78,1
2876,0,2017-03-17 02:01:32,1414.0,1
1473,0,2017-03-17 04:07:29,10.89,0
3226,0,2017-03-17 08:19:10,1626.0,1
3227,1,2017-03-17 12:42:15,916.73,1
3228,1,2017-03-17 13:20:02,1024.12,1
3229,1,2017-03-17 13:22:37,108.0,1
1940,1,2017-03-17 13:41:29,568.0,1
3230,0,2017-03-17 14:30:06,238.0,0
3231,0,2017-03-17 15:57:39,1417.6,1
3232,0,2017-03-17 17:08:32,149.0,1
2148,0,2017-03-17 17:09:05,108.0,0
1757,1,2017-03-17 17:54:05,278.2,1
3162,1,2017-03-17 17:55:45,147.0,0
3233,1,2017-03-17 18:43:45,134.2,1
3234,1,2017-03-17 18:44:58,10.0,0
3235,0,2017-03-17 19:18:24,280.9,1
1340,1,2017-03-17 19:21:40,1940.0,1
3236,1,2017-03-17 19:27:19,99.0,1
3006,0,2017-03-17 19:42:06,178.0,1
3237,0,2017-03-17 19:46:23,53.2,0
3238,0,2017-03-17 19:59:19,308.0,0
3239,1,2017-03-17 20:27:56,250.0,0
2626,1,2017-03-17 20:35:25,182.91,0
3240,0,2017-03-17 20:44:46,130.6,1
3241,0,2017-03-17 21:27:34,623.75,0
3242,0,2017-03-17 21:48:42,144.0,1
3243,0,2017-03-17 22:01:15,174.0,0
2420,0,2017-03-17 22:23:09,268.0,1
3244,1,2017-03-17 22:24:34,10.0,1
3245,1,2017-03-17 23:10:42,10.0,1
3246,1,2017-03-17 23:11:00,1110.0,1
3247,1,2017-03-17 23:18:17,426.0,1
2198,0,2017-03-17 23:38:28,10.0,1
3248,1,2017-03-17 23:44:37,10.0,1
3249,1,2017-03-18 00:14:36,635.83,1
3250,1,2017-03-18 00:28:43,10.0,1
3251,0,2017-03-18 01:05:01,787.82,1
3252,1,2017-03-18 01:16:36,268.3,1
1916,1,2017-03-18 01:18:36,324.45,1
2491,1,2017-03-18 01:54:04,318.0,1
3253,0,2017-03-18 01:56:07,308.0,1
3116,0,2017-03-18 02:01:48,308.12,0
3082,1,2017-03-18 02:12:47,258.0,0
1143,1,2017-03-18 02:19:59,610.22,1
3254,1,2017-03-18 02:35:45,312.0,0
1045,0,2017-03-18 02:39:07,530.0,0
2063,1,2017-03-18 06:19:33,10.0,1
3255,0,2017-03-18 09:07:21,10.89,1
3256,1,2017-03-18 11:24:12,184.0,1
1286,0,2017-03-18 11:50:39,268.0,1
2100,1,2017-03-18 12:20:47,474.0,0
1439,0,2017-03-18 12:22:25,172.0,0
2914,0,2017-03-18 15:33:32,892.0,1
3248,1,2017-03-18 15:34:45,10.0,1
3257,1,2017-03-18 15:37:59,456.0,0
3258,0,2017-03-18 16:46:49,76.0,0
3259,0,2017-03-18 17:17:33,475.8,1
3260,1,2017-03-18 17:38:25,258.0,1
2386,1,2017-03-18 18:22:46,572.68,1
3261,0,2017-03-18 18:23:42,208.0,0
3262,1,2017-03-18 18:26:24,152.2,1
3263,1,2017-03-18 19:17:05,165.0,1
3264,1,2017-03-18 19:42:18,215.57,1
3265,1,2017-03-18 20:11:59,436.0,1
2936,0,2017-03-18 20:23:35,268.0,0
3266,1,2017-03-18 20:28:54,98.2,1
3267,1,2017-03-18 20:36:54,357.4,1
3268,0,2017-03-18 20:39:33,168.0,0
3269,1,2017-03-18 20:42:26,208.0,1
3270,1,2017-03-18 20:54:50,278.2,1
3271,1,2017-03-18 21:38:54,149.0,1
3067,1,2017-03-18 21:39:23,208.0,1
2238,0,2017-03-18 21:46:35,124.0,1
3272,1,2017-03-18 22:31:21,820.04,1
3273,1,2017-03-18 22:31:31,633.2,1
3113,0,2017-03-18 23:12:48,2330.0,0
3274,1,2017-03-18 23:17:42,308.0,1
3275,1,2017-03-19 01:12:41,365.82,1
3276,1,2017-03-19 01:39:13,10.0,1
2682,1,2017-03-19 02:45:54,422.0,1
3277,1,2017-03-19 03:34:02,152.2,1
1994,1,2017-03-19 04:08:56,674.0,1
3098,1,2017-03-19 04:23:19,552.0,0
3278,1,2017-03-19 13:28:55,126.1,0
3279,1,2017-03-19 14:10:39,200.0,1
1074,1,2017-03-19 15:01:51,188.0,1
3280,0,2017-03-19 16:04:16,156.78,1
3281,1,2017-03-19 18:15:44,94.6,1
3282,0,2017-03-19 19:01:02,442.0,1
3283,1,2017-03-19 20:09:36,10.0,1
1266,1,2017-03-19 21:17:43,10.0,0
3284,1,2017-03-19 21:25:28,396.0,0
1402,1,2017-03-19 21:25:57,108.0,1
2266,0,2017-03-19 21:50:21,714.0,1
3285,0,2017-03-19 22:06:14,268.0,0
3286,0,2017-03-19 22:55:11,69.0,1
3287,0,2017-03-20 00:16:47,676.0,0
2537,0,2017-03-20 00:37:35,59.0,0
3288,1,2017-03-20 00:53:11,256.0,1
3289,0,2017-03-20 01:51:35,208.0,1
2129,1,2017-03-20 02:10:21,480.46,0
2710,1,2017-03-20 02:32:38,158.0,1
1257,1,2017-03-20 02:45:17,404.0,1
3290,1,2017-03-20 02:51:44,536.0,0
3291,0,2017-03-20 02:54:04,474.4,1
3292,0,2017-03-20 04:29:54,99.0,1
3051,1,2017-03-20 13:21:50,146.0,1
2019,1,2017-03-20 14:05:57,10.0,1
2813,0,2017-03-20 14:36:43,226.46,0
2316,1,2017-03-20 15:18:13,138.0,0
3279,1,2017-03-20 15:52:40,193.8,1
2994,1,2017-03-20 15:58:50,10.0,0
3293,1,2017-03-20 16:18:11,237.0,0
3294,1,2017-03-20 17:19:22,10.74,0
3295,0,2017-03-20 17:21:43,98.2,1
3296,0,2017-03-20 17:27:29,198.0,0
3297,1,2017-03-20 17:30:04,595.0,1
3298,1,2017-03-20 18:15:44,10.0,0
3299,0,2017-03-20 18:24:42,174.0,1
2034,0,2017-03-20 18:25:56,600.0,1
3300,1,2017-03-20 18:36:09,188.2,1
3301,1,2017-03-20 18:43:07,313.56,1
3302,1,2017-03-20 19:02:24,195.1,1
3303,0,2017-03-20 19:23:25,566.0,1
3304,0,2017-03-20 19:31:41,1155.39,0
3305,0,2017-03-20 19:50:45,10.0,0
3306,0,2017-03-20 20:12:42,69.0,1
3186,0,2017-03-20 20:13:52,0.0,0
3195,1,2017-03-20 20:19:35,356.0,0
3113,0,2017-03-20 20:47:54,278.0,0
3307,1,2017-03-20 20:50:03,280.9,1
2536,0,2017-03-20 21:30:19,1117.0,0
1795,0,2017-03-20 21:53:19,335.34,0
2669,1,2017-03-20 22:18:40,562.0,1
1698,0,2017-03-20 23:09:54,178.0,0
3308,0,2017-03-20 23:13:34,1863.72,1
3309,0,2017-03-20 23:29:28,108.0,1
2936,0,2017-03-21 00:47:10,366.0,0
3310,0,2017-03-21 01:02:23,10.0,1
3311,1,2017-03-21 01:16:41,865.87,1
3312,1,2017-03-21 02:01:53,564.0,1
3313,1,2017-03-21 02:24:06,564.0,0
3314,0,2017-03-21 02:55:43,662.0,0
2106,1,2017-03-21 03:11:49,148.0,1
1346,1,2017-03-21 05:46:26,10.0,1
3315,1,2017-03-21 08:18:32,298.0,0
2274,1,2017-03-21 09:43:14,550.0,1
3316,1,2017-03-21 12:26:20,75.0,0
3317,0,2017-03-21 12:40:36,10.86,1
3318,0,2017-03-21 13:44:33,227.0,1
3319,1,2017-03-21 13:46:40,386.0,1
1998,1,2017-03-21 14:42:26,278.0,1
3320,0,2017-03-21 14:50:37,341.34,1
2364,1,2017-03-21 15:27:19,586.26,1
3321,1,2017-03-21 16:38:52,556.0,1
1474,1,2017-03-21 16:53:40,266.0,1
2292,1,2017-03-21 17:06:49,208.0,1
1062,0,2017-03-21 17:32:47,269.39,0
3322,0,2017-03-21 17:40:49,484.49,0
3323,0,2017-03-21 17:59:48,197.2,0
2054,1,2017-03-21 18:23:02,738.0,1
3324,1,2017-03-21 18:43:13,270.01,1
3325,1,2017-03-21 20:08:54,152.2,1
3326,0,2017-03-21 20:12:45,1154.08,0
3327,0,2017-03-21 20:30:53,308.0,0
3328,0,2017-03-21 20:48:17,238.0,0
3329,0,2017-03-21 21:02:14,149.0,1
3330,1,2017-03-21 22:00:50,198.0,1
3322,0,2017-03-21 22:44:51,968.99,0
2561,1,2017-03-21 23:00:35,193.8,0
3085,0,2017-03-22 00:56:20,99.0,0
2996,1,2017-03-22 01:29:58,119.0,1
3331,1,2017-03-22 01:41:36,702.0,1
3332,0,2017-03-22 01:57:42,1918.38,0
3333,1,2017-03-22 02:20:57,463.6,1
3013,0,2017-03-22 03:07:51,251.2,1
3334,0,2017-03-22 03:14:20,1087.67,1
2988,0,2017-03-22 03:18:17,268.0,0
3334,0,2017-03-22 03:26:25,59.4,1
2055,0,2017-03-22 03:35:12,188.0,0
3335,0,2017-03-22 03:36:34,10.0,1
3336,0,2017-03-22 04:54:17,10.0,1
3337,0,2017-03-22 05:16:09,50.0,0
3079,1,2017-03-22 09:31:26,208.0,1
3338,0,2017-03-22 10:44:12,146.0,1
2027,1,2017-03-22 14:32:18,278.0,0
3339,0,2017-03-22 15:08:49,99.0,1
3340,1,2017-03-22 15:09:51,149.0,1
3341,1,2017-03-22 15:59:13,99.1,0
3342,1,2017-03-22 16:40:16,150.0,1
3343,1,2017-03-22 16:48:36,69.0,1
1854,1,2017-03-22 17:34:12,280.9,1
3344,1,2017-03-22 18:05:45,149.0,1
3345,0,2017-03-22 18:36:27,10.0,1
3346,0,2017-03-22 18:36:44,154.66,1
2461,0,2017-03-22 19:05:56,139.0,0
2527,1,2017-03-22 19:28:32,10.89,0
2400,0,2017-03-22 19:32:00,258.0,1
1378,0,2017-03-22 20:08:38,162.22,0
3347,1,2017-03-22 20:30:24,246.7,1
3348,0,2017-03-22 20:40:48,69.0,1
3349,0,2017-03-22 20:41:35,3619.9,0
3350,1,2017-03-22 20:44:45,242.2,1
2541,0,2017-03-22 21:17:06,875.37,0
1168,1,2017-03-22 21:20:03,335.34,1
2337,1,2017-03-22 21:45:34,10.0,1
3349,0,2017-03-22 21:58:59,155.04,0
3351,1,2017-03-22 22:24:40,216.0,1
3352,0,2017-03-22 22:24:49,313.57,0
2536,0,2017-03-22 22:40:17,10.0,0
3353,0,2017-03-22 23:11:31,90.09,0
1977,0,2017-03-22 23:16:50,534.0,1
2004,1,2017-03-22 23:49:19,554.44,1
1119,1,2017-03-23 01:10:44,326.0,1
3354,1,2017-03-23 01:19:23,10.0,1
3355,1,2017-03-23 01:45:33,320.0,1
1266,1,2017-03-23 03:03:23,584.0,0
3356,0,2017-03-23 04:08:27,198.0,1
3357,1,2017-03-23 04:12:49,348.4,1
3358,1,2017-03-23 05:51:55,148.0,1
1186,0,2017-03-23 11:38:38,494.0,1
3359,0,2017-03-23 13:06:45,400.0,1
2182,1,2017-03-23 13:52:43,149.25,0
2482,1,2017-03-23 14:23:41,376.0,1
3360,0,2017-03-23 14:37:22,103.6,1
1186,0,2017-03-23 14:40:10,278.0,1
3361,1,2017-03-23 15:38:15,173.0,1
2494,0,2017-03-23 15:48:22,200.0,0
3362,0,2017-03-23 15:54:49,99.0,0
3363,0,2017-03-23 16:10:35,10.0,0
3364,1,2017-03-23 16:11:46,174.0,0
2197,1,2017-03-23 16:13:07,212.6,1
3365,0,2017-03-23 16:49:45,10.0,1
3366,1,2017-03-23 16:54:28,299.8,0
2798,1,2017-03-23 17:12:56,288.0,1
3367,0,2017-03-23 17:44:41,488.8,1
3368,0,2017-03-23 18:06:06,278.2,0
3369,1,2017-03-23 18:33:30,346.0,1
3370,0,2017-03-23 19:38:21,208.0,0
3371,0,2017-03-23 19:45:23,657.61,1
3372,1,2017-03-23 19:48:49,229.01,1
3373,0,2017-03-23 19:51:59,295.03,0
2149,1,2017-03-23 19:59:19,930.0,1
3147,0,2017-03-23 20:04:59,1082.0,1
2489,1,2017-03-23 20:55:16,268.0,1
1307,1,2017-03-23 21:30:23,313.91,1
3374,0,2017-03-23 21:35:05,1572.16,1
3375,1,2017-03-23 21:51:05,294.4,0
3376,1,2017-03-23 22:02:59,10.0,1
3377,0,2017-03-23 22:38:38,304.0,0
1880,1,2017-03-23 23:13:30,546.0,1
3378,0,2017-03-24 00:06:20,250.0,1
3379,0,2017-03-24 00:41:30,10.0,1
3380,1,2017-03-24 01:00:40,1347.43,0
3381,1,2017-03-24 02:08:03,78.0,1
1466,1,2017-03-24 02:46:03,362.0,1
3382,0,2017-03-24 03:42:40,616.0,1
3383,1,2017-03-24 04:10:59,606.0,1
3384,0,2017-03-24 04:16:53,168.0,0
3385,0,2017-03-24 04:41:57,524.0,0
3386,1,2017-03-24 11:38:26,387.6,1
3387,1,2017-03-24 12:01:32,263.0,0
3388,1,2017-03-24 13:19:44,100.0,1
3389,1,2017-03-24 15:11:49,506.0,1
2677,0,2017-03-24 15:23:10,753.42,0
3390,1,2017-03-24 15:23:27,271.3,1
3023,1,2017-03-24 15:47:23,138.0,1
3391,0,2017-03-24 15:57:08,10.0,0
2527,1,2017-03-24 16:22:09,108.0,0
3392,1,2017-03-24 16:55:27,591.4,0
3393,1,2017-03-24 17:10:18,5480.0,1
2378,1,2017-03-24 17:14:24,405.0,1
3394,0,2017-03-24 17:18:24,208.0,1
3395,0,2017-03-24 17:27:21,10.0,1
3396,1,2017-03-24 18:18:20,291.79,1
3397,0,2017-03-24 18:26:55,1702.0,0
3398,1,2017-03-24 18:34:29,506.0,1
3399,1,2017-03-24 19:22:23,780.0,1
2536,0,2017-03-24 20:18:15,10.0,0
3400,0,2017-03-24 20:34:07,335.34,1
2459,1,2017-03-24 20:37:12,556.0,1
1790,1,2017-03-24 20:54:36,582.0,0
3401,0,2017-03-24 21:05:50,233.2,0
3402,1,2017-03-24 21:07:25,256.0,1
1676,0,2017-03-24 21:11:09,205.3,0
3403,0,2017-03-24 21:12:47,844.65,0
3404,1,2017-03-24 21:40:46,169.0,1
2167,1,2017-03-24 22:06:04,354.0,1
1037,0,2017-03-24 22:18:12,10.0,1
3405,1,2017-03-24 22:52:45,258.0,1
3406,1,2017-03-24 23:25:09,446.0,1
3407,0,2017-03-24 23:39:43,188.2,1
3408,0,2017-03-24 23:54:55,332.01,0
3409,0,2017-03-25 00:41:08,670.23,1
3410,0,2017-03-25 00:41:37,339.4,0
3411,1,2017-03-25 01:32:52,409.37,1
3374,0,2017-03-25 01:57:46,291.79,1
3412,0,2017-03-25 02:24:19,10.0,0
3413,0,2017-03-25 02:46:30,916.73,1
3414,1,2017-03-25 02:52:25,99.0,0
3415,1,2017-03-25 12:55:47,178.0,1
1034,1,2017-03-25 14:39:04,198.0,1
2319,1,2017-03-25 15:14:42,10.0,1
3416,1,2017-03-25 15:55:34,248.0,0
1258,0,2017-03-25 16:00:45,386.0,1
3417,0,2017-03-25 16:19:38,474.7,0
3418,1,2017-03-25 18:09:42,246.0,1
3419,1,2017-03-25 19:34:31,168.0,1
1897,0,2017-03-25 19:40:34,973.44,1
3373,0,2017-03-25 20:06:34,267.74,0
3420,0,2017-03-25 21:33:39,342.4,1
1135,0,2017-03-25 22:29:21,546.0,0
3421,1,2017-03-25 22:46:44,394.0,0
3422,1,2017-03-25 23:18:58,499.0,1
3423,0,2017-03-26 00:16:17,148.0,1
3424,1,2017-03-26 02:11:59,298.0,1
3425,1,2017-03-26 02:40:53,324.45,1
3426,0,2017-03-26 03:15:20,58.0,0
3427,1,2017-03-26 04:24:10,186.0,1
3428,0,2017-03-26 07:47:34,367.0,0
3429,1,2017-03-26 10:09:00,516.0,1
1392,1,2017-03-26 12:10:14,258.0,1
3430,0,2017-03-26 13:38:52,406.0,1
3431,0,2017-03-26 14:25:26,820.0,0
3319,1,2017-03-26 16:12:13,356.0,1
3432,0,2017-03-26 16:32:00,10.0,1
3433,1,2017-03-26 17:16:27,10.89,1
3434,0,2017-03-26 17:16:59,1862.0,1
2936,0,2017-03-26 19:14:14,278.0,0
3435,0,2017-03-26 19:47:27,10.0,0
3436,0,2017-03-26 20:41:15,208.0,0
3437,1,2017-03-26 20:51:24,10.89,1
3438,0,2017-03-26 21:58:44,133.6,0
3439,0,2017-03-26 22:28:25,288.0,1
3440,0,2017-03-26 23:19:20,318.0,1
2936,0,2017-03-26 23:33:00,98.0,0
1790,1,2017-03-27 00:05:16,258.0,0
3441,1,2017-03-27 00:12:50,614.8,0
3442,1,2017-03-27 00:25:30,288.0,1
3443,0,2017-03-27 01:02:28,10.0,1
3444,0,2017-03-27 01:05:05,396.0,0
3445,1,2017-03-27 01:28:04,268.0,0
3446,1,2017-03-27 01:34:39,242.2,1
1757,1,2017-03-27 01:38:10,10.0,1
1015,0,2017-03-27 02:48:08,446.0,0
1872,0,2017-03-27 04:41:25,206.0,1
2953,0,2017-03-27 05:40:09,208.0,1
3447,0,2017-03-27 08:48:46,318.0,1
3448,1,2017-03-27 10:47:34,10.0,1
2274,1,2017-03-27 11:24:37,1092.0,1
3449,1,2017-03-27 12:00:35,288.0,1
1186,0,2017-03-27 12:01:38,1564.0,1
1491,1,2017-03-27 12:27:05,258.0,1
3450,0,2017-03-27 14:56:45,184.0,0
3451,0,2017-03-27 15:01:19,182.91,0
2046,0,2017-03-27 15:27:09,453.79,0
1955,0,2017-03-27 15:52:41,291.79,1
3452,1,2017-03-27 16:02:22,334.57,1
3453,1,2017-03-27 16:23:47,1030.0,0
3454,0,2017-03-27 16:32:00,258.0,1
3455,1,2017-03-27 16:57:28,195.1,1
3456,1,2017-03-27 17:02:56,192.7,0
1475,0,2017-03-27 17:05:48,1764.0,0
3272,1,2017-03-27 17:13:18,456.68,1
3457,0,2017-03-27 17:35:10,416.8,0
3458,0,2017-03-27 18:19:35,134.2,1
2808,1,2017-03-27 18:37:46,453.82,1
3459,1,2017-03-27 19:00:15,10.0,0
3460,0,2017-03-27 19:19:05,125.2,1
1930,0,2017-03-27 19:35:35,805.0,0
3461,1,2017-03-27 19:50:22,263.7,1
3462,0,2017-03-27 20:29:09,208.0,0
3463,1,2017-03-27 20:30:57,208.0,0
3146,0,2017-03-27 21:08:16,424.0,1
1813,1,2017-03-27 21:13:59,346.0,1
3464,0,2017-03-27 22:19:52,242.2,1
3465,1,2017-03-27 22:55:13,340.13,1
3466,0,2017-03-28 00:07:26,193.8,1
3467,0,2017-03-28 00:13:42,10.0,0
3187,1,2017-03-28 00:56:28,409.37,1
3468,0,2017-03-28 02:30:11,335.34,1
1074,1,2017-03-28 02:47:46,308.0,1
3469,1,2017-03-28 03:36:19,10.0,1
1303,1,2017-03-28 03:49:19,10.0,1
3470,1,2017-03-28 05:47:01,246.0,1
3471,0,2017-03-28 12:31:39,59.0,1
1724,0,2017-03-28 12:42:35,514.0,0
3472,0,2017-03-28 13:08:20,772.25,1
3473,1,2017-03-28 13:24:02,416.0,1
3474,0,2017-03-28 14:03:23,10.46,0
3470,1,2017-03-28 14:38:32,584.0,1
3475,0,2017-03-28 16:54:53,250.0,0
3476,1,2017-03-28 17:16:19,251.2,1
3477,0,2017-03-28 17:17:41,100.0,0
3478,1,2017-03-28 17:25:04,10.0,0
3065,1,2017-03-28 17:39:22,306.0,1
2626,1,2017-03-28 18:10:37,398.48,0
2223,0,2017-03-28 18:11:35,346.0,1
3479,1,2017-03-28 18:58:16,100.0,1
3480,0,2017-03-28 20:17:10,526.23,1
